index,x,y,doi,text,cluster_40,cluster_19,cluster_19_name,cluster_10,cluster_10_name,cluster_5,cluster_5_name
336,6.5833435,0.8804791,10.1007/s12304-022-09491-x,De-sign Agency as the envoy of intentionality: trajectories toward Cultural Sensitivity and Environmental Sensibility (Farouk Y. Seif),13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
337,12.133066,-3.2695746,10.1007/s12304-010-9090-0,What is Semiotics? (Stanley N. Salthe),4,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
338,5.6653605,3.9168782,10.1007/s12304-013-9197-1,The Evolutionary Relevance of Abstraction and Representation (Andrew M. Winters),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
339,6.870913,-0.23088957,10.1007/s12304-020-09391-y,Wendy Wheeler 1949–2020 (Louise Westling),36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
340,6.872676,9.53382,10.1007/s12304-022-09498-4,"Modelling Animal Creativity from Uexküllian Approach—Attention, Search Image and Search Tone (Siiri Tarrikas)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
341,2.7274878,7.804538,10.1007/s12304-015-9239-y,"Towards Synthesis of Biology and Semiotics (Alexei Sharov,Timo Maran,Morten Tønnessen)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
342,11.425191,2.917358,10.1007/s12304-012-9142-8,What is Information? (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
343,9.642014,0.9975728,10.1007/s12304-010-9084-y,Taking the Relational Turn: Biosemiotics and Some New Trends in Biology (Eliseo Fernández),13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
344,7.122153,8.07964,10.1007/s12304-024-09572-z,"A Philosophical and Cybersemiotic Reading of Von Uexküll’s Umwelt Theory (Carlos Vidales,Julio Horta)",38,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
345,7.6125917,7.916362,10.1007/s12304-024-09570-1,A Foray into Welt and Umwelt: Rereading the Onto-Ethological Discussion between Heidegger and Uexküll (Jessica Lombard),38,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
346,5.056268,8.734702,10.1007/s12304-019-09352-0,"Introduction to Signs and Communication in Mimicry (Karel Kleisner,Timo Maran)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
347,8.842331,3.7869794,10.1007/s12304-014-9217-9,"The Codes of Recognition (Louis J. Goldberg,Leonard A. Rosenblum)",15,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
348,-4.3374686,0.22441255,10.1007/s12304-022-09477-9,Simple Utterances but Complex Understanding? Meta-studying the Fuzzy Mismatch between Animal Semantic Capacities in Varied Contexts (Sigmund Ongstad),2,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
349,6.399411,1.9740579,10.1007/s12304-013-9176-6,The Other Edge of Ockham’s Razor: The A-PR Hypothesis and the Origin of Mind (Zann Gill),17,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
350,5.9253607,2.1524577,10.1007/s12304-012-9148-2,Reflections on Understanding Violence (Jeffrey Benjamin White),28,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
351,7.861495,10.0758915,10.1007/s12304-023-09541-y,"Animalista, Narco-Cultural, Conservacionista. Visions of Nature Around the Case of Hippos in Colombia (Sergio Rodríguez Gómez,Germán Jiménez)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
352,7.803295,0.50419676,10.1007/s12304-018-9334-y,Habit in Peirce: a Review of Consensus on Peirce’s Concept of Habit (Marcel Danesi),18,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
353,2.5220017,8.203901,10.1007/s12304-019-09369-5,"Jesper Hoffmeyer’s Biosemiotic Legacy (Morten Tønnessen,Alexei Sharov,Timo Maran)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
354,5.9449973,-0.38628346,10.1007/s12304-021-09425-z,Expanding the Reach of Biosemiotics (Yogi Hale Hendlin),13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
355,2.6030488,5.2695446,10.1007/s12304-018-9345-8,"Phenomenology and Biosemiotics (Morten Tønnessen,Timo Maran,Alexei Sharov)",12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
356,11.813722,3.7909567,10.1007/s12304-016-9277-0,The Forbidden Signs (Mogens Kilstrup),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
357,2.737008,5.0457416,10.1007/s12304-013-9180-x,"“Darwin und die englische Moral”: The Moral Consequences of Uexküll’s Umwelt Theory (Jonathan Beever,Morten Tønnessen)",12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
358,11.109518,8.587569,10.1007/s12304-014-9209-9,Beyond Word: On the Semiotic Mechanisms (Kalevi Kull),6,10,Biosemiotic integration & Semiotic fitting,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
359,5.452128,1.0305773,10.1007/s12304-020-09385-w,"Naturalizing Models: New Perspectives in a Peircean Key (Alin Olteanu,Cary Campbell,Sebastian Feil)",23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
360,4.452875,3.3453825,10.1007/s12304-016-9257-4,Ecological Developmental Biology: Interpreting Developmental Signs (Scott F. Gilbert),11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
361,8.4364605,3.6165512,10.1007/s12304-010-9106-9,Biosemiosis and the Cellular Basis of Mind (Morris H. Baslow),15,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
362,6.983216,4.3576603,10.1007/s12304-009-9068-y,On Meaning: A Biosemiotic Approach (Maria Isabel Aldinhas Ferreira),23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
363,11.305574,8.338556,10.1007/s12304-022-09476-w,The Biosemiotic Fundamentals of Aesthetics: Beauty is the Perfect Semiotic Fitting (Kalevi Kull),6,10,Biosemiotic integration & Semiotic fitting,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
364,10.44767,4.4477096,10.1007/s12304-015-9245-0,"Virus is a Signal for the Host Cell (Jordi Gómez,Ascensión Ariza-Mateos,Isabel Cacho)",30,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
365,6.071655,7.233479,10.1007/s12304-010-9099-4,The Taxon as an Ontological Problem (Alexei Oskolski),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
366,5.899666,1.3682004,10.1007/s12304-021-09432-0,"Active Inference and Abduction (Ahti-Veikko Pietarinen,Majid D. Beni)",9,13,Health & Human body,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
367,9.104737,-1.2634078,10.1007/s12304-010-9108-7,Cast in Plastic: Semiotic Plasticity and the Pragmatic Reading of Darwin (Gerald Ostdiek),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
368,2.432116,5.4454107,10.1007/s12304-010-9074-0,Steps to a Semiotics of Being (Morten Tønnessen),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
369,8.345396,-0.11070918,10.1007/s12304-019-09367-7,"Jesper Hoffmeyer: Biosemiotics Is a Discovery (Kalevi Kull,Ekaterina Velmezova)",32,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
370,11.033134,2.487958,10.1007/s12304-009-9043-7,Signs of Anger: Representation of Agonistic Behaviour in Invertebrate Cognition (Stephen Philip Pain),16,5,Zoosemiotics,4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
371,8.253431,2.3667085,10.1007/s12304-011-9115-3,Autopoiesis and Interpretive Semiosis (Shuo-yu Charlotte Wu),4,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
372,0.18516508,0.07633914,10.1007/s12304-009-9059-z,Living Versus Inanimate: The Information Border (Gérard Battail),8,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
373,6.901985,10.616443,10.1007/s12304-018-9314-2,Biosemiotics Achievement Award for the Year 2017 (Biosemiotics),1,18,Announcements and administrative,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
374,7.2564917,8.988567,10.1007/s12304-010-9078-9,"Plant as Object within Herbal Landscape: Different Kinds of Perception (Renata Sõukand,Raivo Kalle)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
375,0.2531589,0.046166725,10.1007/s12304-014-9216-x,Barbieri’s Organic Codes Enable Error Correction of Genomes (Gérard Battail),8,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
376,8.41423,1.9809518,10.1007/s12304-008-9013-5,Book Review: On the Real Possibilities of Continuity (Thomas Riese),13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
377,10.965967,3.7641034,10.1007/s12304-012-9162-4,Codepoiesis – the Deep Logic of Life (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
378,8.491447,0.28191525,10.1007/s12304-015-9247-y,"The Great Chain of Semiosis. Investigating the Steps in the Evolution of Semiotic Competence (Jesper Hoffmeyer,Frederik Stjernfelt)",32,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
379,7.8143396,10.159609,10.1007/s12304-023-09526-x,A Methodology for the Study of Interspecific Cohabitation Issues in the City (Pauline Delahaye),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
380,9.085051,5.1233664,10.1007/s12304-021-09442-y,"Application of N-Gram Based Distances to Genetic Texts Comparison (Valery Kirzhner,Zeev Volkovich)",37,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
381,8.976162,3.9297652,10.1007/s12304-014-9201-4,A Theory of Life as Information-Based Interpretation of Selecting Environments (David Rohr),15,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
382,3.6493247,0.1922517,10.1007/s12304-023-09547-6,"Consciousness as Telos: An Evo-Devo Approach (Supriya Bajpai,Lalit Saraswat)",29,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
383,9.713981,2.8014925,10.1007/s12304-018-9313-3,Animal Studies in the Language Sciences (Prisca Augustyn),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
384,5.3769236,5.061611,10.1007/s12304-014-9203-2,"Language Evolution: Why Hockett’s Design Features are a Non-Starter (Sławomir Wacewicz,Przemysław Żywiczyński)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
385,5.348102,7.796857,10.1007/s12304-015-9249-9,"Turtles Are Not Just Walking Stones: Conspicuous Coloration and Sexual Selection in Freshwater Turtles (Jindřich Brejcha,Karel Kleisner)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
386,2.4318151,5.383515,10.1007/s12304-010-9073-1,"Introduction to the Special Issue Semiotics of Perception Being in the World of the Living—Semiotic Perspectives (Kati Lindström,Morten Tønnessen)",12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
387,7.4977303,9.739652,10.1007/s12304-020-09382-z,"Hybrid Natures — Ecosemiotic and Zoosemiotic Perspectives (Nelly Mäekivi,Riin Magnus)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
388,10.363998,2.7306705,10.1007/s12304-016-9275-2,From Peirce’s Semiotics to Information-Sign-Symbol (Gennaro Auletta),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
389,10.39613,8.289708,10.1007/s12304-013-9192-6,From Sound to Music: An Evolutionary Approach to Musical Semantics (Mark Reybrouck),33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
390,8.669061,8.4606495,10.1007/s12304-021-09436-w,Old and New Perspectives on the Nature/Culture Opposition in Biology and Anthropology (Gláucia Silva),38,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
391,5.063616,5.1646514,10.1007/s12304-019-09356-w,"Biosemiotics Achievement Award for the Year 2018 (Maurita Harney,Riin Magnus)",1,18,Announcements and administrative,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
392,10.571388,2.5700357,10.1007/s12304-021-09438-8,An Integrated Account of Rosen’s Relational Biology and Peirce’s Semiosis. Part II: Analysis of Protein Synthesis (Federico Vega),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
393,7.515237,6.0806766,10.1007/s12304-016-9271-6,"Levels or Domains of Life? (Anton Markoš,Pranab Das)",39,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
394,8.485125,5.6735578,10.1007/s12304-020-09396-7,"In the Case of Protosemiosis: Indexicality vs. Iconicity of Proteins (Dan Faltýnek,Ľudmila Lacková)",37,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
395,5.91278,5.9005504,10.1007/s12304-022-09473-z,"A Cognitive-Semiotic Approach to Agency: Assessing Ideas from Cognitive Science and Neuroscience (Juan Mendoza-Collazos,Jordan Zlatev)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
396,4.151065,0.19008937,10.1007/s12304-024-09557-y,Understanding Subjecthood and Experience (Morten Tønnessen),29,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
397,7.4696274,0.9040354,10.1007/s12304-024-09567-w,"Deleuze and Biosemiotics: Biological Emergence, Agency, and Subjectivity in Logic of Sense and A Thousand Plateaus (Peter M. Lang)",14,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
398,10.03451,-1.3383892,10.1007/s12304-008-9010-8,The Biosemiotic Turn (Donald Favareau),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
399,5.916719,12.048833,10.1007/s12304-014-9213-0,"Acoustic Codes in Action in a Soundscape Context (Almo Farina,Nadia Pieretti)",11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
400,8.206946,0.720245,10.1007/s12304-014-9221-0,Semiotic Scaffolding of the Social Self in Reflexivity and Friendship (Claus Emmeche),18,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
401,8.65024,10.321645,10.1007/s12304-010-9109-6,What Capabilities for the Animal? (Dominique Lestel),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
402,6.7497244,2.9513762,10.1007/s12304-017-9294-7,Is Empiricism Empirically False? Lessons from Early Nervous Systems (Marcin Miłkowski),17,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
403,11.954039,-3.0530727,10.1007/s12304-008-9023-3,"The System of Interpretance, Naturalizing Meaning as Finality (Stanley N. Salthe)",4,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
404,5.6578555,-0.116660066,10.1007/s12304-023-09537-8,The Philosophy of Anti-Dumping as the Affirmation of Life (Arran Gare),35,15,Environmental ethics & Semiocide,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
405,5.799723,2.3049955,10.1007/s12304-008-9033-1,"“Does a Glass of White Wine Taste Like a Glass of Domain Sigalas Santorini Asirtiko Athiri 2005?” A Biosemiotic Approach to Wine-Tasting (Jonathan Hope,Pierre-Louis Patoine)",28,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
406,2.4755716,8.003762,10.1007/s12304-008-9032-2,Role of Utility and Inference in the Evolution of Functional Information (Alexei A. Sharov),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
407,6.0842657,12.169879,10.1007/s12304-018-9319-x,Rural Sanctuary: an Ecosemiotic Agency to Preserve Human Cultural Heritage and Biodiversity (Almo Farina),11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
408,5.4875884,1.0678014,10.1007/s12304-021-09463-7,Multimodal Modeling: Bridging Biosemiotics and Social Semiotics (Alin Olteanu),23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
409,7.7681584,2.495153,10.1007/s12304-022-09515-6,Correction to Natural Code of Subjective Experience (Ilya A. Surov),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
410,3.8881292,0.3670048,10.1007/s12304-022-09518-3,How Minimal Can Consciousness Be? (Louis N. Irwin),29,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
411,7.4273987,4.42156,10.1007/s12304-018-9315-1,"Object Discernment by “A Difference Which Makes a Difference” (Jaime F. Cárdenas-García,Diego Romero Castro,Bruno Soria de Mesa)",23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
412,4.7183485,2.9209847,10.1007/s12304-017-9286-7,Genetic Engineering and Human Mental Ecology: Interlocking Effects and Educational Considerations (Ramsey Affifi),10,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
413,6.4496784,2.66736,10.1007/s12304-020-09397-6,Causation and Information: Where Is Biological Meaning to Be Found? (Mark Pharoah),8,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
414,5.6612,2.3065884,10.1007/s12304-017-9305-8,Embodied cognition and science criticism: juxtaposing the early Nietzsche and Ingold’s anthropology (Theresa Schilhab),28,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
415,7.3065844,0.93653625,10.1007/s12304-022-09499-3,"Things, Organisms, Buildings, You: Meaning and Agency in the Built Environment (Michael Benedikt)",3,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
416,7.1469684,10.327335,10.1007/s12304-019-09374-8,(De)sign responses as response diversity (Martín Ávila),35,15,Environmental ethics & Semiocide,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
417,5.735287,5.1056376,10.1007/s12304-014-9202-3,"Why Language Evolution Needs Memory: Systems and Ecological Approaches (Anton V. Sukhoverkhov,Carol A. Fowler)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
418,6.4715924,6.9105134,10.1007/s12304-018-9326-y,"Macroevolutionary Freezing and the Janusian Nature of Evolvability: Is the Evolution (of Profound Biological Novelty) Going to End? (Jan Toman,Jaroslav Flegr)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
419,8.497651,10.00825,10.1007/s12304-025-09596-z,"Lofts as Shared Spaces: Examining Socio-Spatial Interactions Among Humans, King Pigeons, and Other Species (Piotr Walkowiak)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
420,7.6385236,-0.25850558,10.1007/s12304-014-9222-z,"The Wrecked Vessel: The Effects of Gnosticism, Nominalism and the Protestant Reformation in the Semiotic Scaffolding of Modern Scientific Consciousness (Wendy Wheeler)",36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
421,8.03883,1.4669297,10.1007/s12304-010-9098-5,Let’s Get Physical!—On the Zoosemiotics of Corporeality (Dario Martinelli),16,5,Zoosemiotics,4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
422,5.782294,12.370904,10.1007/s12304-021-09406-2,"Vivoscapes: an Ecosemiotic Contribution to the Ecological Theory (Almo Farina,Philip James)",11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
423,8.966004,-0.975824,10.1007/s12304-016-9268-1,"Me, Myself, and Semiotic Function: Finding the “I” in Biology (Gerald Ostdiek)",13,1,Philosophy of biosemiotics & Foundational theories,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
424,11.0556345,-1.4382247,10.1007/s12304-021-09457-5,Does Autogenic Semiosis Underpin Minimal Cognition? (Miguel García-Valdecasas),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
425,3.0367942,7.5843325,10.1007/s12304-016-9278-z,A Clear and Understood Case of Strong Emergence (J. H. van Hateren),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
426,2.3037233,5.5486617,10.1007/s12304-010-9077-x,Wolf Land (Morten Tønnessen),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
427,2.2857246,5.2644787,10.1007/s12304-008-9036-y,Umwelt Transitions: Uexküll and Environmental Change (Morten Tønnessen),12,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
428,7.158103,-0.13145407,10.1007/s12304-010-9089-6,The Cultural Implications of Biosemiotics (Paul Cobley),36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
429,7.1256385,8.0989275,10.1007/s12304-011-9117-1,"Semiotics of Communication: From Semiosis of Nature to Culture (Irene Machado,Vinícius Romanini)",38,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
430,2.1428692,7.983032,10.1007/s12304-017-9304-9,"Constructive Aspects of Biosemiotics (Tommi Vehkavaara,Alexei Sharov)",7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
431,7.048615,6.3330383,10.1007/s12304-011-9122-4,Stasis is an Inevitable Consequence of Every Successful Evolution (Victor P. Shcherbakov),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
432,15.47641,-10.415002,10.1007/s12304-018-9316-0,"Time from Semiosis: E-series Time for Living Systems (Naoki Nomura,Tomoaki Muranaka,Jun Tomita,Koichiro Matsuno)",5,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
433,5.9733953,-0.16265261,10.1007/s12304-023-09538-7,Can the ‘Master Narrative’ of Growth be Replaced by New Stories of Shrinking and Degrowth? A Biosemiotic Perspective on the ‘Stories we Live by’ (Prisca Augustyn),35,15,Environmental ethics & Semiocide,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
434,9.535376,2.2261992,10.1007/s12304-022-09516-5,And the Flesh in Between: Towards a Health Semiotics (Devon Schiller),9,13,Health & Human body,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
435,4.6312604,3.289088,10.1007/s12304-015-9232-5,"The Birth of the Holobiont: Multi-species Birthing Through Mutual Scaffolding and Niche Construction (Lynn Chiu,Scott F. Gilbert)",10,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
436,5.3507004,7.74147,10.1007/s12304-008-9014-4,The Semantic Morphology of Adolf Portmann: A Starting Point for the Biosemiotics of Organic Form? (Karel Kleisner),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
437,15.771687,-10.71439,10.1007/s12304-024-09564-z,Event Matching and the Biological Production of Spacetime (Naoki Nomura),5,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
438,10.315868,-1.4465641,10.1007/s12304-020-09392-x,The Layperson’s Guide to Teleodynamics: A Review of Jeremy Sherman’s Neither Ghost nor Machine: The Emergence and Nature of Selves (Donald Favareau),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
439,7.4721136,-0.12904684,10.1007/s12304-010-9076-y,Delectable Creatures and the Fundamental Reality of Metaphor: Biosemiotics and Animal Mind (Wendy Wheeler),36,19,Social semiotics & Culture,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
440,6.12991,3.4042075,10.1007/s12304-021-09433-z,Biosemiotics and Development: Metaphors and Facts (Guillermo Lorenzo),24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
441,5.6701903,7.48836,10.1007/s12304-022-09517-4,A new Frontier for Organismal Biology (Jana Švorcová),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
442,10.433558,0.5705046,10.1007/s12304-012-9154-4,Where Did Information Go? Reflections on the Logical Status of Information in a Cybernetic and Semiotic Perspective (Sara Cannizzaro),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
443,17.543215,5.4289603,10.1007/s12304-022-09500-z,"Towards a More Effective Thick Description: A Biosemiotic Approach to Meaning in Psychotherapy (Annibale Fanali,Francesco Tramonti,Franco Giorgi)",3,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
444,9.96699,2.4304297,10.1007/s12304-021-09459-3,"Organic Crosstalk: a New Perspective in Medicine (Carlos G. Musso,Victoria P. Musso-Enz,Guido M. Musso-Enz,Olivia Maria Capalbo,Sebastian Porrini)",9,13,Health & Human body,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
445,6.2104316,11.777873,10.1007/s12304-016-9283-2,"Application of the Eco-field and General Theory of Resources to Bark Beetles: Beyond the Niche Construction Theory (F. J. Sánchez-García,V. Machado,J. Galián,D. Gallego)",11,8,Bioacoustics,7,Ecosemiotics & Environmental ethics,5,Ecological & Ethical dimensions
446,5.3837104,5.3399034,10.1007/s12304-023-09534-x,"Experimental Semiotics: A Systematic Categorization of Experimental Studies on the Bootstrapping of Communication Systems (Angelo Delliponti,Renato Raia,Giulia Sanguedolce,Adam Gutowski,Michael Pleyer,Marta Sibierska,Marek Placiński,Przemysław Żywiczyński,Sławomir Wacewicz)",24,9,Language origins & Evolution,6,Language & Human Semiosis,3,Cognitive & Experiential semiotics
